proj,op,state,job_num,job_name,images,fos,ref,held,scanner,datetext
17PLAY,Elvie,Index,121622,THTR024,00016,0,0,X,Beethoven,2017-05-15
17PLAY,Elvie,QC,121622,THTR024,00016,0,0,X,Beethoven,2017-05-15
17PLAY,Elvie,Crop,121637,THTR039,00030,0,0,X,Beethoven,2017-05-15
17PLAY,Elvie,Index,121637,THTR039,00030,0,0,X,Beethoven,2017-05-15
17PLAY,Elvie,Crop,121638,THTR040,00020,0,0,X,Beethoven,2017-05-15
17PLAY,Elvie,Index,121638,THTR040,00020,0,0,X,Beethoven,2017-05-15
17PLAY,Judy,C-Check,121641,THTR043,00012,0,0,X,Beethoven,2017-05-15
17PLAY,Elvie,Crop,121649,THTR051,00024,0,0,X,Bismarck,2017-05-15
17PLAY,Elvie,Index,121649,THTR051,00024,0,0,X,Bismarck,2017-05-15
17PLAY,Elvie,QC,121649,THTR051,00024,0,0,X,Bismarck,2017-05-15
17PLAY,Judy,C-Check,121649,THTR051,00024,0,0,X,Bismarck,2017-05-15
17PLAY,Elvie,Crop,121656,THTR058,00042,0,0,X,Bismarck,2017-05-15
17PLAY,Elvie,Index,121656,THTR058,00042,0,0,X,Bismarck,2017-05-15
17PLAY,Elvie,QC,121656,THTR058,00042,0,0,X,Bismarck,2017-05-15
17PLAY,Judy,C-Check,121656,THTR058,00042,0,0,X,Bismarck,2017-05-15
17PLAY,Elvie,Crop,121668,THTR070,00016,0,0,X,Bismarck,2017-05-15
17PLAY,Elvie,Index,121668,THTR070,00016,0,0,X,Bismarck,2017-05-15
17PLAY,Elvie,QC,121668,THTR070,00016,0,0,X,Bismarck,2017-05-15
17PLAY,Judy,C-Check,121668,THTR070,00016,0,0,X,Bismarck,2017-05-15
17PLAY,Judy,C-Check,121681,THTR083,00027,0,0,X,Beethoven,2017-05-15
17PLAY,Elvie,Crop,121685,THTR087,00028,0,0,X,Beethoven,2017-05-15
17PLAY,Elvie,Index,121685,THTR087,00028,0,0,X,Beethoven,2017-05-15
17PLAY,Elvie,QC,121685,THTR087,00028,0,0,X,Beethoven,2017-05-15
17PLAY,Judy,C-Check,121685,THTR087,00028,0,0,X,Beethoven,2017-05-15
17PLAY,Judy,Hold,121685,THTR087,00028,0,0,X,Beethoven,2017-05-15
17PLAY,Renell,Covers,121685,THTR087,00028,0,0,X,Beethoven,2017-05-15
17PLAY,Judy,C-Check,121693,THTR095,00016,0,0,X,Beethoven,2017-05-15
17PLAY,Elvie,Crop,121695,THTR097,00016,0,0,X,Beethoven,2017-05-15
17PLAY,Elvie,Index,121695,THTR097,00016,0,0,X,Beethoven,2017-05-15
17PLAY,Elvie,QC,121695,THTR097,00016,0,0,X,Beethoven,2017-05-15
17PLAY,Judy,C-Check,121695,THTR097,00016,0,0,X,Beethoven,2017-05-15
17RTS,Elvie,C-Check,121828,SCH189,00297,0,0,no,Gutenberg,2017-05-15
17RTS,Elvie,Crop,121828,SCH189,00297,0,0,no,Gutenberg,2017-05-15
17RTS,Renell,Covers,121828,SCH189,00297,0,0,no,Gutenberg,2017-05-15
17RTS,Renell,Covers,121831,SCH192,00421,0,0,no,Gutenberg,2017-05-15
17RTS,Renell,Covers,121832,SCH193,00503,0,0,no,Gutenberg,2017-05-15
17RTS,Renell,Covers,121833,SCH194,00765,0,0,no,Cleopatra,2017-05-15
17RTS,Elvie,C-Check,121838,SCH199,00663,0,0,no,Gutenberg,2017-05-15
17RTS,Elvie,Crop,121838,SCH199,00663,0,0,no,Gutenberg,2017-05-15
17RTS,Renell,Covers,121838,SCH199,00663,0,0,no,Gutenberg,2017-05-15
17RTS,Renell,Covers,121841,SCH202,00275,0,0,no,Gutenberg,2017-05-15
17RTS,Elvie,C-Check,121842,SCH203,00325,0,0,no,Gutenberg,2017-05-15
17RTS,Renell,Covers,121842,SCH203,00325,0,0,no,Gutenberg,2017-05-15
17RTS,Renell,Covers,121843,SCH204,00085,0,0,X,Gutenberg,2017-05-15
17RTS,Renell,Covers,121845,SCH206,00749,0,0,no,Gutenberg,2017-05-15
17RTS,Elvie,C-Check,121846,SCH207,00504,0,0,no,Cleopatra,2017-05-15
17RTS,Elvie,Crop,121846,SCH207,00504,0,0,no,Cleopatra,2017-05-15
17RTS,Renell,Covers,121846,SCH207,00504,0,0,no,Cleopatra,2017-05-15
17RTS,Elvie,C-Check,121847,SCH208,00299,0,0,no,Cleopatra,2017-05-15
17RTS,Elvie,Crop,121847,SCH208,00299,0,0,no,Cleopatra,2017-05-15
17RTS,Renell,Covers,121847,SCH208,00299,0,0,no,Cleopatra,2017-05-15
17RTS,Elvie,C-Check,121848,SCH209,00409,0,0,no,Cleopatra,2017-05-15
17RTS,Renell,Covers,121848,SCH209,00409,0,0,no,Cleopatra,2017-05-15
17RTS,Renell,Covers,121987,SCH210,00399,0,0,no,Gutenberg,2017-05-15
17BCW,Renell,Covers,121351,BCW00034,00581,0,0,X,Cleopatra,2017-05-16
17RTS,Renell,Covers,121539,SCH082,01561,0,0,X,Cleopatra,2017-05-16
17RTS,Renell,Covers,121555,SCH098,00541,0,0,X,Cleopatra,2017-05-16
17RTS,Elvie,C-Check,121590,SCH133,01189,0,0,X,Gutenberg,2017-05-16
17RTS,Elvie,Crop,121590,SCH133,01189,0,0,X,Gutenberg,2017-05-16
17RTS,Renell,Covers,121590,SCH133,01189,0,0,X,Gutenberg,2017-05-16
17RTS,Renell,Covers,121594,SCH137,01385,0,0,X,Gutenberg,2017-05-16
17PLAY,Elvie,QC,121607,THTR009,00012,0,0,X,Beethoven,2017-05-16
17PLAY,Elvie,QC,121608,THTR010,00020,0,0,X,Beethoven,2017-05-16
17PLAY,Elvie,QC,121637,THTR039,00030,0,0,X,Beethoven,2017-05-16
17PLAY,Elvie,QC,121638,THTR040,00020,0,0,X,Beethoven,2017-05-16
17PLAY,Elvie,Crop,121641,THTR043,00012,0,0,X,Beethoven,2017-05-16
17PLAY,Elvie,Index,121641,THTR043,00012,0,0,X,Beethoven,2017-05-16
17PLAY,Elvie,QC,121641,THTR043,00012,0,0,X,Beethoven,2017-05-16
17PLAY,Elvie,Crop,121681,THTR083,00027,0,0,X,Beethoven,2017-05-16
17PLAY,Elvie,Index,121681,THTR083,00027,0,0,X,Beethoven,2017-05-16
17PLAY,Elvie,QC,121681,THTR083,00027,0,0,X,Beethoven,2017-05-16
17PLAY,Elvie,Crop,121693,THTR095,00016,0,0,X,Beethoven,2017-05-16
17PLAY,Elvie,Index,121693,THTR095,00016,0,0,X,Beethoven,2017-05-16
17PLAY,Elvie,QC,121693,THTR095,00016,0,0,X,Beethoven,2017-05-16
17RTS,Renell,Covers,121707,SCH151,01185,0,0,X,Wilhelmina,2017-05-16
17RTS,Renell,Covers,121766,SCH161,01029,0,0,X,Cleopatra,2017-05-16
17RTS,Elvie,C-Check,121809,SCH185,00673,0,0,X,Gutenberg,2017-05-16
17RTS,Elvie,Crop,121809,SCH185,00673,0,0,X,Gutenberg,2017-05-16
17RTS,Renell,Covers,121809,SCH185,00673,0,0,X,Gutenberg,2017-05-16
17RTS,Elvie,C-Check,121827,SCH188,00505,0,0,X,Gutenberg,2017-05-16
17RTS,Elvie,Crop,121827,SCH188,00505,0,0,X,Gutenberg,2017-05-16
17RTS,Elvie,Hold,121827,SCH188,00505,0,0,X,Gutenberg,2017-05-16
17RTS,Renell,Covers,121827,SCH188,00505,0,0,X,Gutenberg,2017-05-16
17RTS,Elvie,C-Check,121831,SCH192,00421,0,0,no,Gutenberg,2017-05-16
17RTS,Elvie,Crop,121831,SCH192,00421,0,0,no,Gutenberg,2017-05-16
17RTS,Elvie,C-Check,121832,SCH193,00503,0,0,no,Gutenberg,2017-05-16
17RTS,Elvie,Crop,121832,SCH193,00503,0,0,no,Gutenberg,2017-05-16
17RTS,Elvie,C-Check,121833,SCH194,00765,0,0,no,Cleopatra,2017-05-16
17RTS,Elvie,Crop,121833,SCH194,00765,0,0,no,Cleopatra,2017-05-16
17RTS,Elvie,C-Check,121839,SCH200,00409,0,0,X,Gutenberg,2017-05-16
17RTS,Elvie,Crop,121839,SCH200,00409,0,0,X,Gutenberg,2017-05-16
17RTS,Elvie,Hold,121839,SCH200,00409,0,0,X,Gutenberg,2017-05-16
17RTS,Renell,Covers,121839,SCH200,00409,0,0,X,Gutenberg,2017-05-16
17RTS,Elvie,C-Check,121841,SCH202,00275,0,0,no,Gutenberg,2017-05-16
17RTS,Elvie,Crop,121841,SCH202,00275,0,0,no,Gutenberg,2017-05-16
17RTS,Elvie,Crop,121842,SCH203,00325,0,0,no,Gutenberg,2017-05-16
17RTS,Elvie,Hold,121843,SCH204,00085,0,0,X,Gutenberg,2017-05-16
17RTS,Elvie,C-Check,121845,SCH206,00749,0,0,no,Gutenberg,2017-05-16
17RTS,Elvie,Crop,121845,SCH206,00749,0,0,no,Gutenberg,2017-05-16
17RTS,Elvie,C-Check,121987,SCH210,00399,0,0,no,Gutenberg,2017-05-16
17RTS,Elvie,Crop,121987,SCH210,00399,0,0,no,Gutenberg,2017-05-16
17BCW,Elvie,C-Check,121351,BCW00034,00581,0,0,X,Cleopatra,2017-05-17
17BCW,Elvie,Crop,121351,BCW00034,00581,0,0,X,Cleopatra,2017-05-17
17RTS,Elvie,C-Check,121480,SCH057,00648,0,0,X,Gutenberg,2017-05-17
17RTS,Elvie,Crop,121480,SCH057,00648,0,0,X,Gutenberg,2017-05-17
17RTS,Elvie,Hold,121480,SCH057,00648,0,0,X,Gutenberg,2017-05-17
17RTS,Julius,Covers,121480,SCH057,00648,0,0,X,Gutenberg,2017-05-17
17RTS,Elvie,C-Check,121539,SCH082,01561,0,0,X,Cleopatra,2017-05-17
17RTS,Elvie,Crop,121539,SCH082,01561,0,0,X,Cleopatra,2017-05-17
17RTS,Elvie,C-Check,121594,SCH137,01385,0,0,X,Gutenberg,2017-05-17
17RTS,Elvie,Crop,121594,SCH137,01385,0,0,X,Gutenberg,2017-05-17
17RTS,Elvie,C-Check,121766,SCH161,01029,0,0,X,Cleopatra,2017-05-17
17RTS,Elvie,Crop,121766,SCH161,01029,0,0,X,Cleopatra,2017-05-17
17RTS,Elvie,C-Check,121843,SCH204,00085,0,0,X,Gutenberg,2017-05-17
17RTS,Elvie,Crop,121843,SCH204,00085,0,0,X,Gutenberg,2017-05-17
17RTS,Elvie,Crop,121848,SCH209,00409,0,0,no,Cleopatra,2017-05-17
17BCW,Judy,Index,121350,BCW00033,00715,0,675,X,Cleopatra,2017-05-18
17BCW,Elvie,QC,121351,BCW00034,00581,0,0,X,Cleopatra,2017-05-18
17BCW,Judy,Index,121351,BCW00034,00581,0,554,X,Cleopatra,2017-05-18
17RTS,Elvie,QC,121480,SCH057,00648,0,0,X,Gutenberg,2017-05-18
17RTS,Judy,Index,121480,SCH057,00648,0,622,X,Gutenberg,2017-05-18
17RTS,Elvie,QC,121539,SCH082,01561,0,0,X,Cleopatra,2017-05-18
17RTS,Judy,Index,121539,SCH082,01561,0,429,X,Cleopatra,2017-05-18
17RTS,Elvie,C-Check,121555,SCH098,00541,0,0,X,Cleopatra,2017-05-18
17RTS,Elvie,QC,121590,SCH133,01189,0,0,X,Gutenberg,2017-05-18
17RTS,Judy,Index,121590,SCH133,01189,0,"1,098",X,Gutenberg,2017-05-18
17RTS,Elvie,QC,121594,SCH137,01385,0,0,X,Gutenberg,2017-05-18
17RTS,Judy,Index,121594,SCH137,01385,0,"1,358",X,Gutenberg,2017-05-18
17RTS,Elvie,Crop,121700,SCH144,00553,0,0,no,Cleopatra,2017-05-18
17RTS,Elvie,C-Check,121707,SCH151,01185,0,0,X,Wilhelmina,2017-05-18
17RTS,Elvie,QC,121766,SCH161,01029,0,0,X,Cleopatra,2017-05-18
17RTS,Judy,Index,121766,SCH161,01029,0,"1,005",X,Cleopatra,2017-05-18
17RTS,Elvie,QC,121809,SCH185,00673,0,0,X,Gutenberg,2017-05-18
17RTS,Elvie,Hold,121809,SCH185,00673,0,0,X,Gutenberg,2017-05-18
17RTS,Judy,Index,121809,SCH185,00673,0,660,X,Gutenberg,2017-05-18
17RTS,Elvie,QC,121827,SCH188,00505,0,0,X,Gutenberg,2017-05-18
17RTS,Judy,Index,121827,SCH188,00505,0,473,X,Gutenberg,2017-05-18
17RTS,Elvie,QC,121828,SCH189,00297,0,0,no,Gutenberg,2017-05-18
17RTS,Judy,Index,121828,SCH189,00297,0,275,no,Gutenberg,2017-05-18
17RTS,Elvie,QC,121831,SCH192,00421,0,0,no,Gutenberg,2017-05-18
17RTS,Judy,Index,121831,SCH192,00421,0,386,no,Gutenberg,2017-05-18
17RTS,Elvie,QC,121832,SCH193,00503,0,0,no,Gutenberg,2017-05-18
17RTS,Judy,Index,121832,SCH193,00503,0,484,no,Gutenberg,2017-05-18
17RTS,Elvie,QC,121833,SCH194,00765,0,0,no,Cleopatra,2017-05-18
17RTS,Judy,Index,121833,SCH194,00765,0,741,no,Cleopatra,2017-05-18
17RTS,Elvie,QC,121838,SCH199,00663,0,0,no,Gutenberg,2017-05-18
17RTS,Judy,Index,121838,SCH199,00663,0,602,no,Gutenberg,2017-05-18
17RTS,Elvie,QC,121839,SCH200,00409,0,0,X,Gutenberg,2017-05-18
17RTS,Judy,Index,121839,SCH200,00409,0,389,X,Gutenberg,2017-05-18
17RTS,Elvie,QC,121841,SCH202,00275,0,0,no,Gutenberg,2017-05-18
17RTS,Judy,Index,121841,SCH202,00275,0,256,no,Gutenberg,2017-05-18
17RTS,Elvie,QC,121842,SCH203,00325,0,0,no,Gutenberg,2017-05-18
17RTS,Judy,Index,121842,SCH203,00325,0,1,no,Gutenberg,2017-05-18
17RTS,Elvie,QC,121843,SCH204,00085,0,0,X,Gutenberg,2017-05-18
17RTS,Judy,Index,121843,SCH204,00085,0,61,X,Gutenberg,2017-05-18
17RTS,Elvie,QC,121845,SCH206,00749,0,0,no,Gutenberg,2017-05-18
17RTS,Judy,Index,121845,SCH206,00749,0,732,no,Gutenberg,2017-05-18
17RTS,Elvie,QC,121846,SCH207,00504,0,0,no,Cleopatra,2017-05-18
17RTS,Judy,Index,121846,SCH207,00504,0,477,no,Cleopatra,2017-05-18
17RTS,Elvie,QC,121847,SCH208,00299,0,0,no,Cleopatra,2017-05-18
17RTS,Judy,Index,121847,SCH208,00299,0,289,no,Cleopatra,2017-05-18
17RTS,Elvie,QC,121848,SCH209,00409,0,0,no,Cleopatra,2017-05-18
17RTS,Judy,Index,121848,SCH209,00409,0,396,no,Cleopatra,2017-05-18
17RTS,Elvie,Crop,121555,SCH098,00541,0,0,X,Cleopatra,2017-05-19
17RTS,Elvie,Crop,121707,SCH151,01185,0,0,X,Wilhelmina,2017-05-19
17BCW,Elvie,QC,121350,BCW00033,00715,0,0,X,Cleopatra,2017-05-22
17BCW,Iwachow,Closed,121350,BCW00033,00715,0,0,X,Cleopatra,2017-05-22
17BCW,Iwachow,Closed,121351,BCW00034,00581,0,0,X,Cleopatra,2017-05-22
17RTS,Iwachow,Closed,121480,SCH057,00648,0,0,X,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121539,SCH082,01561,0,0,X,Cleopatra,2017-05-22
17RTS,Elvie,QC,121555,SCH098,00541,0,0,X,Cleopatra,2017-05-22
17RTS,Judy,Index,121555,SCH098,00541,0,342,X,Cleopatra,2017-05-22
17RTS,Iwachow,Closed,121590,SCH133,01189,0,0,X,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121594,SCH137,01385,0,0,X,Gutenberg,2017-05-22
17RTS,Elvie,QC,121700,SCH144,00553,0,0,no,Cleopatra,2017-05-22
17RTS,Judy,Index,121700,SCH144,00553,0,538,no,Cleopatra,2017-05-22
17RTS,Judy,Index,121707,SCH151,01185,0,"1,140",X,Wilhelmina,2017-05-22
17RTS,Iwachow,Closed,121708,SCH152,01211,0,0,X,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121766,SCH161,01029,0,0,X,Cleopatra,2017-05-22
17RTS,Iwachow,Closed,121809,SCH185,00673,0,0,X,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121827,SCH188,00505,0,0,X,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121828,SCH189,00297,0,0,no,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121831,SCH192,00421,0,0,no,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121832,SCH193,00503,0,0,no,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121833,SCH194,00765,0,0,no,Cleopatra,2017-05-22
17RTS,Iwachow,Closed,121838,SCH199,00663,0,0,no,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121839,SCH200,00409,0,0,X,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121841,SCH202,00275,0,0,no,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121842,SCH203,00325,0,0,no,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121843,SCH204,00085,0,0,X,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121845,SCH206,00749,0,0,no,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121846,SCH207,00504,0,0,no,Cleopatra,2017-05-22
17RTS,Iwachow,Closed,121847,SCH208,00299,0,0,no,Cleopatra,2017-05-22
17RTS,Iwachow,Closed,121848,SCH209,00409,0,0,no,Cleopatra,2017-05-22
17RTS,Iwachow,Closed,121849,SSC001,00023,0,0,X,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121850,SSC002,00031,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121851,SSC003,00016,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121852,SSC004,00029,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121853,SSC005,00159,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121854,SSC006,00016,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121855,SSC007,00043,0,0,X,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121856,SSC008,00181,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121857,SSC009,00093,0,0,no,Gutenberg,2017-05-22
17RTS,Iwachow,Closed,121858,SSC010,00031,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121859,SSC011,00033,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121860,SSC012,00016,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121861,SSC013,00021,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121862,SSC014,00023,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121863,SSC015,00019,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121864,SSC016,00014,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121865,SSC017,00035,0,0,X,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121866,SSC018,00022,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121867,SSC019,00016,0,0,X,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121868,SSC020,00033,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121869,SSC021,00010,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121870,SSC022,00015,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121920,SSC023,00031,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121921,SSC024,00110,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121922,SSC025,00070,0,0,X,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121923,SSC026,00017,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121924,SSC027,00016,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121925,SSC028,00022,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121926,SSC029,00029,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121927,SSC030,00016,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121928,SSC031,00169,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121929,SSC032,00080,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121930,SSC033,00004,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121931,SSC034,00014,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121932,SSC035,00014,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121933,SSC036,00019,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121934,SSC037,00008,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121935,SSC038,00009,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121936,SSC039,00032,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121953,SSC040,00144,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121954,SSC041,00125,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121955,SSC042,00089,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121956,SSC043,00029,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121957,SSC044,00077,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121958,SSC045,00089,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121959,SSC046,00041,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121982,SSC047,00053,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121983,SSC048,00041,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121984,SSC049,00063,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121985,SSC050,00012,0,0,no,Bismarck,2017-05-22
17RTS,Iwachow,Closed,121986,SSC051,00091,0,0,no,Bismarck,2017-05-22
17RTS,Elvie,QC,121987,SCH210,00399,0,0,no,Gutenberg,2017-05-22
17RTS,Judy,Index,121987,SCH210,00399,0,1,no,Gutenberg,2017-05-22
17RTS,Elvie,QC,121707,SCH151,01185,0,0,X,Wilhelmina,2017-05-23
17RTS,Iwachow,Closed,121555,SCH098,00541,0,0,X,Cleopatra,2017-05-24
17RTS,Iwachow,Closed,121700,SCH144,00553,0,0,no,Cleopatra,2017-05-24
17RTS,Iwachow,Closed,121707,SCH151,01185,0,0,X,Wilhelmina,2017-05-24
17RTS,Iwachow,Closed,121987,SCH210,00399,0,0,no,Gutenberg,2017-05-24
17DC,Renell,Scan,122027,1000312625,00447,0,0,X,Wilhelmina,2017-05-24
17DC,Renell,Covers,122027,1000312625,00447,0,0,X,Wilhelmina,2017-05-24
17DC,Renell,Scan,122029,1000034602,00380,0,0,X,Wilhelmina,2017-05-25
17DC,Renell,Covers,122029,1000034602,00380,0,0,X,Wilhelmina,2017-05-25
17DC,Julius,Scan,122032,1000101525,00461,0,0,no,Gutenberg,2017-05-25
17DC,Julius,Covers,122032,1000101525,00461,0,0,no,Gutenberg,2017-05-25
17DC,Julius,Scan,122030,1000043910,00397,0,0,no,Gutenberg,2017-05-26
17DC,Julius,Covers,122030,1000043910,00397,0,0,no,Gutenberg,2017-05-26
17DC,Renell,Scan,122031,1000098315,00434,0,0,no,Wilhelmina,2017-05-26
17DC,Renell,Covers,122031,1000098315,00434,0,0,no,Wilhelmina,2017-05-26
17DC,Julius,Scan,122034,1000312769,00380,0,0,X,Gutenberg,2017-05-26
17DC,Julius,Covers,122034,1000312769,00380,0,0,X,Gutenberg,2017-05-26
17DC,Renell,Scan,122035,1000312854,00448,0,0,X,Wilhelmina,2017-05-26
17DC,Renell,Scan,122033,1000312678,00445,0,0,X,Wilhelmina,2017-05-30
17DC,Renell,Hold,122033,1000312678,00445,0,0,X,Wilhelmina,2017-05-30
17DC,Renell,Scan,122036,1000312928,00435,0,0,X,Wilhelmina,2017-05-30
17DC,Greg,Hold,122037,1000313324,00511,0,0,X,Cleopatra,2017-05-31
17DC,Julius,Scan,122037,1000313324,00511,0,0,X,Cleopatra,2017-05-31
17PLAY,Iwachow,Closed,121599,THTR001,00025,0,0,X,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121600,THTR002,00016,0,0,X,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121601,THTR003,00030,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121602,THTR004,00020,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121603,THTR005,00018,0,0,X,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121604,THTR006,00020,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121605,THTR007,00020,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121606,THTR008,00020,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121607,THTR009,00012,0,0,X,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121608,THTR010,00020,0,0,X,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121609,THTR011,00068,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121610,THTR012,00024,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121611,THTR013,00024,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121612,THTR014,00076,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121613,THTR015,00064,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121614,THTR016,00068,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121615,THTR017,00024,0,0,X,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121616,THTR018,00024,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121617,THTR019,00033,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121618,THTR020,00036,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121619,THTR021,00028,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121620,THTR022,00016,0,0,X,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121621,THTR023,00042,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121622,THTR024,00016,0,0,X,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121623,THTR025,00028,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121624,THTR026,00024,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121625,THTR027,00024,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121626,THTR028,00020,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121627,THTR029,00024,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121628,THTR030,00016,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121629,THTR031,00012,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121630,THTR032,00016,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121631,THTR033,00021,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121632,THTR034,00020,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121633,THTR035,00024,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121634,THTR036,00024,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121635,THTR037,00020,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121636,THTR038,00024,0,0,no,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121637,THTR039,00030,0,0,X,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121638,THTR040,00020,0,0,X,Beethoven,2017-06-01
17PLAY,Iwachow,Closed,121639,THTR041,00025,0,0,no,Beethoven,2017-06-01
